geneID	symbol	chromosome	start_pos	end_pos	orientation	description	TSS	aliases
100040016	Rhox2e	chrX	37530322.0	37541809.0	plus	reproductive homeobox 2E	37530322	Rhox2.5, Rhox2d
100135657	Rhox3e	chrX	37546975.0	37550897.0	plus	reproductive homeobox 3E	37546975	Rhox3.5, Rhox3d
194856	Rhox4e	chrX	37557412.0	37562283.0	plus	reproductive homeobox 4E	37557412	Rhox4, Rhox4.5, Rhox4d
434764	Rhox2f	chrX	37571421.0	37576159.0	plus	reproductive homeobox 2F	37571421	EG434764, Rhox2.6, Rhox2e
621852	Rhox3f	chrX	37581352.0	37585496.0	plus	reproductive homeobox 3F	37581352	Rhox3.6, Rhox3e
636177	Rhox4f	chrX	37602895.0	37607686.0	minus	reproductive homeobox 4F	37607686	Rhox4.6, Rhox4e, Rhox4h
546294	Rhox3g	chrX	37623431.0	37628139.0	minus	reproductive homeobox 3G	37628139	Rhox3.7, Rhox3f, Rhox3g-ps
621903	Dppa3-ps	chrX	37625380.0	37626197.0	minus	developmental pluripotency-associated 3, pseudogene	37626197	EG621903, Gm6269
115489210	Gm24493	chrX	37632205.0	37632347.0	minus		37632347	
434766	Rhox2g	chrX	37639112.0	37643470.0	minus	reproductive homeobox 2G	37643470	EG434766, Rhox2.7, Rhox2f
664608	Rhox4g	chrX	37646501.0	37651327.0	minus	reproductive homeobox 4G	37651327	Rhox4.6, Rhox4.7, Rhox4f
434758	Rhox3h	chrX	37657688.0	37668764.0	minus	reproductive homeobox 3H	37668764	EG434758, Rhox3.8, Rhox3g
115489212	Gm24147	chrX	37667233.0	37667376.0	minus		37667376	
622301	Rhox2h	chrX	37668997.0	37673277.0	minus	reproductive homeobox 2H	37673277	Rhox2.8, Rhox2g
103926450	Rhox7-ps2	chrX	37676370.0	37679547.0	minus	reproductive homeobox 7, pseudogene 2	37679547	Gm38669
622311	Rhox2-ps	chrX	37682812.0	37683431.0	minus	reproductive homeobox 2, pseudogene	37683431	EG622311, Gm6310
18617	Rhox5	chrX	37754608.0	37808878.0	plus	reproductive homeobox 5	37754608	AA409564, Pem
19202	Rhox6	chrX	37827055.0	37829857.0	plus	reproductive homeobox 6	37827055	AV213605, AW548842, Psx1
547168	Rhox7a	chrX	37831686.0	37841171.0	plus	reproductive homeobox 7A	37831686	Gm712, Rhox7
434768	Rhox8	chrX	37874780.0	37890766.0	minus	reproductive homeobox 8	37890766	Tox
436198	Rhox7b	chrX	37886547.0	37897232.0	minus	reproductive homeobox 7B	37897232	436198, Gm14543, Rhox7-like
104384	Rhox9	chrX	37899097.0	37901770.0	minus	reproductive homeobox 9	37901770	1600026O01Rik, Gpbox, Psx2
104053955	Rhox11-ps1	chrX	37932474.0	37933483.0	minus	reproductive homeobox 11, pseudogene 1	37933483	Gm15474
102637882	Rhox11-ps2	chrX	37940596.0	37945664.0	minus	reproductive homeobox 11, pseudogene 2	37945664	Gm14544, Rhox11-ps
436199	Btg1b	chrX	38013173.0	38018850.0	minus	BTG anti-proliferation factor 1B	38018850	4930525M21Rik, Btg1-ps1
194735	Btg1c	chrX	38038199.0	38043114.0	minus	BTG anti-proliferation factor 1C	38043114	4930430D24Rik, Btg1-ps2
434769	Rhox10	chrX	38066475.0	38071688.0	plus	reproductive homeobox 10	38066475	
194738	Rhox11	chrX	38076598.0	38085139.0	minus	reproductive homeobox 11	38085139	BC049711, Gm39
104053954	Rhox11-ps3	chrX	38089842.0	38090074.0	plus	reproductive homeobox 11, pseudogene 3	38089842	Gm14555
382282	Rhox12	chrX	38104062.0	38110907.0	minus	reproductive homeobox 12	38110907	Gm1148
73614	Rhox13	chrX	38120840.0	38129966.0	plus	reproductive homeobox 13	38120840	1700123J19Rik
100417737	Zfp36l1-ps	chrX	38180609.0	38181823.0	plus	zinc finger protein 36, C3H type-like 1, pseudogene	38180609	Gm14556
56805	Zbtb33	chrX	38189793.0	38197046.0	plus	zinc finger and BTB domain containing 33	38189793	AW260253, E130014G12Rik, Kaiso, Znf-kaiso
245386	Tmem255a	chrX	38196573.0	38252496.0	minus	transmembrane protein 255A	38252496	4933417N17, 6430550H21Rik, Fam70a
100526512	Mir3110	chrX	38210441.0	38210520.0	plus	microRNA 3110	38210441	mmu-mir-3110
665331	Rhox7-ps1	chrX	38296866.0	38306028.0	plus	reproductive homeobox 7, pseudogene 1	38296866	EG665331, Gm7590, Rhox7-ps
67821	Atp1b4	chrX	38316122.0	38336784.0	plus	ATPase, (Na+)/K+ transporting, beta 4 polypeptide	38316122	1110020B02Rik
194740	Gm40	chrX	38375184.0	38375896.0	plus	predicted pseudogene 40	38375184	
227112	Gm4853	chrX	38396889.0	38397358.0	plus	predicted pseudogene 4853	38396889	EG227112
16784	Lamp2	chrX	38399647.0	38456460.0	minus	lysosomal-associated membrane protein 2	38456460	CD107b, Lamp II, Lamp-2, Lamp-2a, Lamp-2b, Lamp-2c, LGP-B, Mac3
665352	Gm7598	chrX	38479543.0	38480835.0	plus	predicted gene 7598	38479543	EG665352
72584	Cul4b	chrX	38531616.0	38576196.0	minus	cullin 4B	38576196	2700050M05Rik, AA409770, CUL-4B, mKIAA0695
68995	Mcts1	chrX	38600471.0	38613524.0	plus	malignant T cell amplified sequence 1	38600471	1500019M23Rik, MCT-1
59048	C1galt1c1	chrX	38630783.0	38635143.0	minus	C1GALT1-specific chaperone 1	38635143	1500002I11Rik, AB030184, C1GalT2, C81205, Cosmc
665369	Ap3s1-ps1	chrX	38684977.0	38686295.0	minus	adaptor-related protein complex 3, sigma 1 subunit, pseudogene 1	38686295	Ap3s1-rs1, EG665369, Gm7603
77883	6030498E09Rik	chrX	38772780.0	38962688.0	plus	RIKEN cDNA 6030498E09 gene	38772780	
547171	Gm6024	chrX	38904943.0	38906720.0	minus	predicted gene 6024	38906720	EG547171
100046796	Gm14567	chrX	38969787.0	38970227.0	plus	predicted gene 14567	38969787	
100039700	Gm16423	chrX	39112961.0	39113677.0	minus	predicted gene 16423	39113677	EG665397
108168460	Gm14551	chrX	39119650.0	39119911.0	plus		39119650	
115489171	Gm26437	chrX	39305377.0	39305481.0	minus		39305481	
78631	Cypt15	chrX	39346266.0	39346963.0	plus	cysteine-rich perinuclear theca 15	39346266	1700085A12Rik
100416195	Gm14571	chrX	39795738.0	39797229.0	plus	predicted gene 14571	39795738	EG385521
100504400	Cypt14	chrX	39862919.0	39863604.0	minus	cysteine-rich perinuclear theca 14	39863604	
636756	Gm7189	chrX	40000581.0	40001248.0	minus	predicted pseudogene 7189	40001248	EG636756
636766	Gm7190	chrX	40007113.0	40008661.0	minus	predicted gene 7190	40008661	EG636766
245391	Gm4986	chrX	40136975.0	40137590.0	minus	predicted pseudogene 4986	40137590	EG245391
100416098	Gm14575	chrX	40661418.0	40662173.0	plus	predicted gene 14575	40661418	
100416653	Gm14576	chrX	40926990.0	40928102.0	minus	predicted gene 14576	40928102	
100861747	Gm5385	chrX	41248479.0	41250261.0	plus	predicted gene 5385	41248479	EG385344
108168462	Gm14577	chrX	41372259.0	41372498.0	plus		41372259	
53623	Gria3	chrX	41400819.0	41678601.0	plus	glutamate receptor, ionotropic, AMPA3 (alpha 3)	41400819	2900064I19Rik, GluA3, Glur-3, GluR-C, GluR-K3, Glur3, Gluralpha3
101055968	Gm14614	chrX	41685994.0	41708768.0	minus		41708768	
101055979	Gm14613	chrX	41741658.0	41742882.0	minus	predicted gene 14613	41742882	
331401	Thoc2	chrX	41794992.0	41911937.0	minus	THO complex 2	41911937	6330441O12Rik, D130005M13Rik, Gm1139, Gm1793, Tho2
333830	Gm5135	chrX	41923255.0	41923827.0	minus	predicted pseudogene 5135	41923827	EG333830
11798	Xiap	chrX	42059613.0	42109664.0	plus	X-linked inhibitor of apoptosis	42059613	1110015C02Rik, Aipa, Api3, Birc4, IAP3, ILP-1, MIHA
100416293	Gm14615	chrX	42127827.0	42130860.0	minus	predicted gene 14615	42130860	
20843	Stag2	chrX	42149297.0	42277186.0	plus	stromal antigen 2	42149297	9230105L23Rik, B230112I07Rik, SA-2, SAP2
20400	Sh2d1a	chrX	42502565.0	42522097.0	plus	SH2 domain containing 1A	42502565	Gm686, SAP
23963	Tenm1	chrX	42527866.0	43429168.0	minus	teneurin transmembrane protein 1	43429168	Odz1, Odz2, TCAP-1, ten-1, Ten-m1
115486102	Gm23705	chrX	42681757.0	42681886.0	minus		42681886	
102640000	Gm14578	chrX	42888383.0	42899305.0	minus		42899305	
115489259	Gm24763	chrX	43254046.0	43254235.0	plus		43254046	
102640436	Gm14579	chrX	43589735.0	43590028.0	minus		43590028	
637093	Tex13c1	chrX	43590989.0	43593530.0	plus	TEX13 family member C1	43590989	Gm362, Tex13c
245403	Dcaf12l2	chrX	44365457.0	44368337.0	minus	DDB1 and CUL4 associated factor 12-like 2	44368337	A130007F10Rik, Wdr40c
677682	Itpa-ps3	chrX	44466839.0	44467233.0	minus	inosine triphosphatase (nucleoside triphosphate pyrophosphatase) pseudogene 3	44467233	
245404	Dcaf12l1	chrX	44786567.0	44790197.0	minus	DDB1 and CUL4 associated factor 12-like 1	44790197	9330180J20, A230038L21Rik, Decaf12l1, Wdr40b
665585	Gm7700	chrX	44862848.0	44864049.0	plus	predicted gene 7700	44862848	EG665585
68800	Prr32	chrX	45090904.0	45092791.0	plus	proline rich 32	45090904	1110059M19Rik
100040038	Gm14606	chrX	45403495.0	45404807.0	minus	predicted gene 14606	45404807	
385346	Gm5386	chrX	45547992.0	45551065.0	minus	predicted pseudogene 5386	45551065	EG385346
102640532	Gm14652	chrX	45786238.0	45786547.0	minus		45786547	
115489169	Gm25078	chrX	45795361.0	45795467.0	minus		45795467	
100417665	Gm14653	chrX	46126783.0	46128641.0	plus	predicted gene 14653	46126783	EG623678
75133	4930515L19Rik	chrX	46267559.0	46328911.0	minus	RIKEN cDNA 4930515L19 gene	46328911	
73360	Actrt1	chrX	46329007.0	46330345.0	plus	actin-related protein T1	46329007	1700061J02Rik, Arp-T1
245405	Gm4987	chrX	46455842.0	46456345.0	minus	predicted gene 4987	46456345	EG245405
665632	Gm7722	chrX	46535855.0	46536490.0	minus	predicted gene 7722	46536490	EG665632
100417173	Gm14609	chrX	47380245.0	47381365.0	minus	predicted gene 14609	47381365	
100415992	Gm14610	chrX	47387010.0	47388075.0	minus	predicted gene 14610	47388075	
236775	Gm4908	chrX	47471795.0	47473012.0	plus	predicted gene 4908	47471795	EG236775
100040133	Gm14608	chrX	47586018.0	47587564.0	plus	predicted gene 14608	47586018	
624187	Gm6480	chrX	47724528.0	47726179.0	plus	predicted pseudogene 6480	47724528	EG624187
93761	Smarca1	chrX	47809370.0	47892613.0	minus	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	47892613	5730494M04Rik, Snf2l
676253	Gm14648	chrX	47900315.0	47900860.0	plus	predicted gene 14648	47900315	
320634	Ocrl	chrX	47912418.0	47966428.0	plus	OCRL, inositol polyphosphate-5-phosphatase	47912418	9530014D17Rik, BB143339, OCRL1
30878	Apln	chrX	48025146.0	48034853.0	minus	apelin	48034853	6030430G11Rik, Apel
170745	Xpnpep2	chrX	48106913.0	48136982.0	plus	X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound	48106913	9030008G12Rik, mAPP
74131	Sash3	chrX	48146436.0	48161565.0	plus	SAM and SH3 domain containing 3	48146436	1200013B08Rik, AW413946, SLY1
208884	Zdhhc9	chrX	48171967.0	48208702.0	minus	zinc finger, DHHC domain containing 9	48208702	6430508G22, 9530098M12Rik
115489251	Gm24038	chrX	48230286.0	48230444.0	plus		48230286	
72554	Utp14a	chrX	48256934.0	48282450.0	plus	UTP14A small subunit processome component	48256934	2700066J21Rik, JsdX, mKIAA0266, NY-CO-16, SDCCAG16, T25628
320376	Bcorl1	chrX	48341358.0	48408068.0	plus	BCL6 co-repressor-like 1	48341358	6720425J07Rik, B930011H20Rik
56501	Elf4	chrX	48411049.0	48463132.0	minus	E74-like factor 4 (ets domain transcription factor)	48463132	AV314029, BC042423, Gm9907, Mef
26926	Aifm1	chrX	48474944.0	48513563.0	minus	apoptosis-inducing factor, mitochondrion-associated 1	48513563	AIF, AIFsh2, Hq, Pdcd8
19337	Rab33a	chrX	48513663.0	48530240.0	plus	RAB33A, member RAS oncogene family	48513663	Rabs10
208968	Zfp280c	chrX	48541626.0	48594648.0	minus	zinc finger protein 280C	48594648	BC028839, mKIAA1584, Suhw3, Zfp633, Znf280c
20523	Slc25a14	chrX	48623418.0	48662298.0	plus	solute carrier family 25 (mitochondrial carrier, brain), member 14	48623418	BMCP1, UCP5, UCP5L, UCP5S
236781	Gpr119	chrX	48667979.0	48674478.0	minus	G-protein coupled receptor 119	48674478	
209003	Rbmx2	chrX	48695004.0	48710719.0	plus	RNA binding motif protein, X-linked 2	48695004	2700089A17Rik, 2810411A03Rik, CGI-79
209005	Fsip2l	chrX	48841458.0	48877815.0	minus	fibrous sheath-interacting protein 2-like	48877815	Gm595
209224	Enox2	chrX	49009707.0	49288243.0	minus	ecto-NOX disulfide-thiol exchanger 2	49288243	APK1, Cova1, tNOX
102638827	Gm14696	chrX	49313321.0	49345237.0	minus	predicted gene 14696	49345237	
75404	Arhgap36	chrX	49448360.0	49500244.0	plus	Rho GTPase activating protein 36	49448360	1100001E04Rik, rho-gap
100041697	Gm14719	chrX	49660878.0	49661503.0	plus		49660878	
236784	Olfr1320	chrX	49683504.0	49684463.0	plus	olfactory receptor 1320	49683504	GA_x6K02T2Q64A-11736563-11737522, MOR122-3
236785	Olfr1321	chrX	49726973.0	49727932.0	minus	olfactory receptor 1321	49727932	MOR264-26
209268	Igsf1	chrX	49782536.0	49797907.0	minus	immunoglobulin superfamily, member 1	49797907	5330413N23, 5530402E03, AI747649, InhBP/p120, mKIAA0364
257978	Olfr1322	chrX	49885469.0	49886401.0	minus	olfactory receptor 1322	49886401	MOR264-16P
100040344	Gm15033	chrX	49944553.0	49945510.0	plus	predicted gene 15033	49944553	
258385	Olfr1323	chrX	50009306.0	50010235.0	minus	olfactory receptor 1323	50010235	MOR216-1
665816	Gm7803	chrX	50325520.0	50326762.0	minus	predicted gene 7803	50326762	EG665816
100417819	Gm14612	chrX	50372957.0	50374229.0	plus	predicted gene 14612	50372957	
115489273	Gm22288	chrX	50405813.0	50405919.0	plus		50405813	
115486114	Gm51430	chr2	50421448.0	50421559.0	plus		50421448	
258289	Olfr1324	chrX	50425496.0	50426494.0	minus	olfactory receptor 1324	50426494	MOR128-2
100041788	Gm14620	chrX	50542364.0	50542785.0	minus		50542785	
103012	Firre	chrX	50563120.0	50635321.0	minus	functional intergenic repeating RNA element	50635321	5830467J12Rik, 6720401G13Rik, AW048145
70415	Stk26	chrX	50841174.0	50893103.0	plus	serine/threonine kinase 26	50841174	2610018G03Rik, Mst4
385354	Frmd7	chrX	50892643.0	50943619.0	minus	FERM domain containing 7	50943619	EG665849, Gm1533
72065	Rap2c	chrX	51003912.0	51020091.0	minus	RAP2C, member of RAS oncogene family	51020091	2010200P20Rik, AI194294, AL022976
385355	Gm5387	chrX	51043894.0	51044979.0	plus	predicted gene 5387	51043894	EG385355
171170	Mbnl3	chrX	51113494.0	51205990.0	minus	muscleblind like splicing factor 3	51205990	A530038J18Rik, AI661274, CHCR, E430034C16Rik, MBLX, MBLX39, MBXL
385356	Gm5388	chrX	51218751.0	51220071.0	minus	predicted gene 5388	51220071	EG385356
100302588	Gm14621	chrX	51237714.0	51239600.0	minus	predicted gene 14621	51239600	
50786	Hs6st2	chrX	51386637.0	51681705.0	minus	heparan sulfate 6-O-sulfotransferase 2	51681705	6OST2
83563	Usp26	chrX	51752667.0	51801233.0	minus	ubiquitin specific peptidase 26	51801233	
115486122	Gm22539	chrX	51844685.0	51844801.0	plus		51844685	
14735	Gpc4	chrX	52051007.0	52164923.0	minus	glypican 4	52164923	9530073D23Rik, AF311610, AI385680, AI661372, K-glypican
14734	Gpc3	chrX	52272426.0	52613974.0	minus	glypican 3	52613974	OCI-5
102465202	Mir6384	chrX	52378121.0	52378181.0	minus	microRNA 6384	52378181	mmu-mir-6384
751531	Mir717	chrX	52422407.0	52422515.0	minus	microRNA 717	52422515	mir-717, Mirn717, mmu-mir-717
100504594	A630012P03Rik	chrX	52575843.0	52619047.0	plus	RIKEN cDNA A630012P03 gene	52575843	
723852	Mir363	chrX	52741693.0	52741767.0	minus	microRNA 363	52741767	mir-363, Mirn363, mmu-mir-363
723942	Mir92-2	chrX	52741838.0	52741928.0	minus	microRNA 92-2	52741928	mir-92a-2, Mirn92-2
387195	Mir19b-2	chrX	52741983.0	52742066.0	minus	microRNA 19b-2	52742066	miR-19b, mir-19b-2, Mirn19b, Mirn19b-2
723923	Mir20b	chrX	52742113.0	52742192.0	minus	microRNA 20b	52742192	mir-20b, Mirn20b, mmu-mir-20b
100124431	Mir18b	chrX	52742331.0	52742413.0	minus	microRNA 18b	52742413	mir-18b, Mirn18b, mmu-mir-18b
723829	Mir106a	chrX	52742503.0	52742567.0	minus	microRNA 106a	52742567	mir-106a, Mirn106a
751866	Kis2	chrX	52742563.0	52744593.0	minus	Kaplan integration site 2	52744593	Kis2-T1, Kis2-T2, Kis2-T3, Kis2-T4, Kis2-T5, Platr24, Xpcl1
100041925	Gm14586	chrX	52772290.0	52772771.0	minus		52772771	
108168469	Gm7851	chrX	52782694.0	52783016.0	minus		52783016	
434778	Ccdc160	chrX	52791200.0	52799474.0	plus	coiled-coil domain containing 160	52791200	6330534C20Rik
100422782	Gm14607	chrX	52878239.0	52878726.0	plus	predicted gene 14607	52878239	
624936	Pou5f1-rs8	chrX	52878731.0	52880395.0	plus	POU domain, class 5, transcription factor 1, related sequence 8	52878731	EG624936, Gm6539, Oct4P4, Otf3-rs8, Otf3h
546298	Rps2-ps13	chrX	52898559.0	52899511.0	plus	ribosomal protein S2, pseudogene 13	52898559	Gm14583
70998	Phf6	chrX	52912214.0	52956961.0	plus	PHD finger protein 6	52912214	2700007B13Rik, 4931428F02Rik, mKIAA1823
15452	Hprt	chrX	52988078.0	53021660.0	plus	hypoxanthine guanine phosphoribosyl transferase	52988078	C81579, HPGRT, Hprt1
751532	Mir450b	chrX	53047997.0	53048078.0	minus	microRNA 450b	53048078	mir-450b, Mirn450b
723869	Mir450-1	chrX	53048154.0	53048244.0	minus	microRNA 450-1	53048244	mir-450a-1, Mirn450-1
723938	Mir450-2	chrX	53048299.0	53048367.0	minus	microRNA 450-2	53048367	mir-450a-2, Mirn450-2
723901	Mir542	chrX	53049403.0	53049487.0	minus	microRNA 542	53049487	mir-542, Mirn542, mmu-mir-542
72575	C430049B03Rik	chrX	53053112.0	53057190.0	minus	RIKEN cDNA C430049B03 gene	53057190	2700063P19Rik, 9430052C07Rik, Hrtlincrx, mir-322, mir-351, mir-503
723910	Mir351	chrX	53053255.0	53053353.0	minus	microRNA 351	53053353	Mirn351, mmu-mir-351
723879	Mir503	chrX	53053984.0	53054054.0	minus	microRNA 503	53054054	Mirn503, mmu-mir-503
723907	Mir322	chrX	53054255.0	53054349.0	minus	microRNA 322	53054349	Mirn322, mmu-mir-322
56096	Plac1	chrX	53069993.0	53240110.0	minus	placental specific protein 1	53240110	DXWsu72e, Epcs26, Oosp2l
78755	Fam122b	chrX	53243415.0	53269850.0	minus	family with sequence similarity 122, member B	53269850	4632404H22Rik, AI256344, SPACIA2
73866	Fam122c	chrX	53273419.0	53331186.0	plus	family with sequence similarity 122, member C	53273419	4930432H15Rik, 4930527G05Rik
385527	Gm14585	chrX	53314494.0	53315203.0	plus	predicted gene 14585	53314494	EG385527
70380	Mospd1	chrX	53344594.0	53370658.0	minus	motile sperm domain containing 1	53370658	1810018L05Rik
100040609	Gm14584	chrX	53418317.0	53418967.0	plus	predicted gene 14584	53418317	
69501	Etd	chrX	53434918.0	53443576.0	plus	embryonic testis differentiation	53434918	1700030K02Rik
71159	4933416I08Rik	chrX	53577073.0	53580003.0	minus	RIKEN cDNA 4933416I08 gene	53580003	
72865	Rtl8c	chrX	53607922.0	53609135.0	plus	retrotransposon Gag like 8C	53607922	2900027G03Rik, Cxx1c, Mar8.1, Mart8a
100040644	Gm14592	chrX	53623291.0	53623840.0	plus	predicted gene 14592	53623291	
100416196	Gm14600	chrX	53633300.0	53633987.0	plus	predicted gene 14600	53633300	
66158	Rtl8a	chrX	53642488.0	53643763.0	minus	retrotransposon Gag like 8A	53643763	1110012O05Rik, Cxx1a, Mar8.2A/B, Mart8b
553127	Rtl8b	chrX	53669165.0	53670437.0	minus	retrotransposon Gag like 8B	53670437	Cxx1b, Mart8c
331578	AW822252	chrX	53696922.0	53716578.0	minus	expressed sequence AW822252	53716578	C230063B02
75013	Ct55	chrX	53724655.0	53738565.0	plus	cancer/testis antigen 55	53724655	4930502E18Rik
75514	1700013H16Rik	chrX	53742901.0	53757970.0	minus	RIKEN cDNA 1700013H16 gene	53757970	Slx2, Xlr6
102634082	Gm6025	chrX	53762788.0	53763018.0	plus		53762788	
333473	Zfp36l3	chrX	53772686.0	53776394.0	minus	zinc finger protein 36, C3H type-like 3	53776394	AY661338
115489116	Gm14593	chrX	53772779.0	53773129.0	plus		53772779	
22441	Xlr	chrX	53777118.0	53797716.0	minus	X-linked lymphocyte-regulated	53797716	
100040719	Gm14599	chrX	53815929.0	53820027.0	minus	predicted gene 14599	53820027	
100418345	Gm14589	chrX	53844124.0	53844855.0	plus	predicted gene 14589	53844124	
100040260	Atf1-ps	chrX	53883464.0	53884513.0	minus		53884513	
100040271	Gm15482	chrX	53973120.0	53975192.0	minus		53975192	
194788	Gm14644	chrX	54094326.0	54098855.0	plus	predicted gene 14644	54094326	
115489280	Gm22550	chrX	54118995.0	54119101.0	plus		54118995	
100040789	Gm16428	chrX	54134885.0	54144175.0	plus		54134885	
100040317	Gm14598	chrX	54236193.0	54253350.0	plus		54236193	
625508	Gm14596	chrX	54349112.0	54365931.0	plus	predicted gene 14596	54349112	
666096	Gm14594	chrX	54440097.0	54457011.0	plus		54440097	
100040867	Gm16405	chrX	54531166.0	54548016.0	plus	predicted gene 16405	54531166	EG625802
100040894	Gm16430	chrX	54622169.0	54639019.0	plus	predicted gene 16430	54622169	EG666120
666122	Gm14595	chrX	54713224.0	54730009.0	plus	predicted gene 14595	54713224	
666135	Gm14590	chrX	54810872.0	54827788.0	plus	predicted gene 14590	54810872	
100038960	Gm16431	chrX	54968276.0	54988925.0	plus	predicted gene 16431	54968276	EG666142
666151	Gm7950	chrX	55019202.0	55036109.0	plus		55019202	
666161	Gm7958	chrX	55095566.0	55112454.0	plus		55095566	
75140	Slxl1	chrX	55226876.0	55243736.0	plus	Slx-like 1	55226876	4930527E24Rik
626274	Gm6660	chrX	55309727.0	55326665.0	plus		55309727	
625210	Gm14625	chrX	55430228.0	55446943.0	plus	predicted gene 14625	55430228	
100039055	Gm16404	chrX	55551596.0	55568457.0	plus	predicted gene 16404	55551596	EG625711
676623	Gm14622	chrX	55699414.0	55722271.0	plus		55699414	
626315	Gm6664	chrX	55798252.0	55816984.0	plus		55798252	
70691	3830403N18Rik	chrX	55839252.0	56153496.0	plus	RIKEN cDNA 3830403N18 gene	55839252	Xlrl
666097	Gm7927	chrX	55845726.0	55846655.0	minus	predicted gene 7927	55846655	EG666097
666107	Gm14623	chrX	55862223.0	55876616.0	plus		55862223	
626439	Gm14639	chrX	56154544.0	56156543.0	minus	predicted gene 14639	56156543	EG626439
331416	Gm773	chrX	56189827.0	56212886.0	minus	predicted gene 773	56212886	
100416875	Gm14627	chrX	56190812.0	56191694.0	plus	predicted gene 14627	56190812	EG666136
72030	1600025M17Rik	chrX	56317608.0	56320664.0	plus	RIKEN cDNA 1600025M17 gene	56317608	Gm394
78619	Zfp449	chrX	56346397.0	56365674.0	plus	zinc finger protein 449	56346397	9530049C15Rik
320237	Smim10l2a	chrX	56374517.0	56378470.0	plus	small integral membrane protein 10 like 2A	56374517	6330419J24Rik, Ncrna00086
102639974	Gm14633	chrX	56447878.0	56448357.0	minus		56448357	
236790	Ints6l	chrX	56454825.0	56507843.0	plus	integrator complex subunit 6 like	56454825	4930535D10Rik, 6330505F04Rik, D130066O12, Ddx26b
270599	Gm648	chrX	56543873.0	56569162.0	minus	predicted gene 648	56569162	
236792	Mmgt1	chrX	56585512.0	56597944.0	minus	membrane magnesium transporter 1	56597944	9630048L06Rik, BC032271, Emc5, mir-5116, Mir5116, Tmem32
100628628	Mir5116	chrX	56587852.0	56587914.0	minus	microRNA 5116	56587914	mmu-mir-5116, mu-mir-5116
236794	Slc9a6	chrX	56609556.0	56664230.0	plus	solute carrier family 9 (sodium/hydrogen exchanger), member 6	56609556	3732426M05, 6430520C02Rik, mKIAA0267, NHE6
115489254	Gm26312	chrX	56725073.0	56725235.0	plus		56725073	
14199	Fhl1	chrX	56731209.0	56793346.0	plus	four and a half LIM domains 1	56731209	FHL-1, KyoT, RAM14-1, SLIM, SLIM-1
115489196	Gm23258	chrX	56750010.0	56750115.0	plus		56750010	
320923	Map7d3	chrX	56794833.0	56822490.0	minus	MAP7 domain containing 3	56822490	4933424A10Rik, Mtap7d3
236798	Adgrg4	chrX	56894234.0	56980359.0	plus	adhesion G protein-coupled receptor G4	56894234	Gm367, Gpr112, PGR17
12209	Brs3	chrX	57043074.0	57048758.0	plus	bombesin-like receptor 3	57043074	BRS-3
72459	Htatsf1	chrX	57053570.0	57067183.0	plus	HIV TAT specific factor 1	57053570	1600023H17Rik, 2600017A12Rik, 2700077B20Rik, TAT-SF1
170828	Vgll1	chrX	57088106.0	57106540.0	plus	vestigial like family member 1	57088106	Tondu
100502842	Gm14718	chrX	57200637.0	57204378.0	plus	predicted gene 14718	57200637	
21947	Cd40lg	chrX	57212143.0	57224042.0	plus	CD40 ligand	57212143	CD154, CD40-L, Cd40l, gp39, HIGM1, IGM, IMD3, Ly-62, Ly62, T-BAM, Tnfsf5, Tnlg8b, TRAP
73341	Arhgef6	chrX	57231485.0	57338758.0	minus	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6	57338758	1600028C08Rik, 1700038J06Rik, 4930592P22Rik, alpha-PIX
19655	Rbmx	chrX	57383348.0	57393046.0	minus	RNA binding motif protein, X chromosome	57393046	hnRNP G
353374	Snord61	chrX	57391448.0	57391509.0	minus	small nucleolar RNA, C/D box 61	57391509	MBII-342, Rnu61
245424	Gpr101	chrX	57496668.0	57503757.0	minus	G protein-coupled receptor 101	57503757	Gm365, GPCR6
102640291	Gm14630	chrX	57631591.0	57631974.0	minus		57631974	
385362	Gm5389	chrX	57659599.0	57661090.0	plus	predicted gene 5389	57659599	Aldoa-ps, EG385362
666447	Gm8107	chrX	57736730.0	57738540.0	minus	predicted gene 8107	57738540	EG666441
116601115	Gm8111	chrX	57745642.0	57746322.0	minus	predicted gene 8111	57746322	EG666447
100416294	Gm14631	chrX	57753275.0	57753868.0	minus	predicted gene 14631	57753868	
115489157	Gm25023	chrX	57989473.0	57989579.0	plus		57989473	
22773	Zic3	chrX	58030628.0	58036630.0	plus	zinc finger protein of the cerebellum 3	58030628	Bn, Ka
100418408	Gm14647	chrX	58225085.0	58225755.0	plus	predicted gene 14647	58225085	
115489170	Gm25851	chrX	58357952.0	58358058.0	minus		58358058	
100534336	Gm16436	chrX	58629937.0	58632867.0	minus	predicted gene 16436	58632867	EG666467
14168	Fgf13	chrX	59062139.0	59585572.0	minus	fibroblast growth factor 13	59585572	Fhf2
100124476	Mir504	chrX	59097658.0	59097736.0	minus	microRNA 504	59097736	mir-504, Mirn504, mmu-mir-504
115489198	Gm26487	chrX	59190773.0	59190866.0	plus		59190773	
100418177	Gm14890	chrX	59196287.0	59197837.0	plus	predicted gene 14890	59196287	
100416955	Gm14887	chrX	59866700.0	59867222.0	minus	predicted gene 14887	59867222	
